loc	cluster
chrX:12031975-12032176	MPP
chr8:68201824-68202025	MPP
chr6:145623107-145623308	MPP
chr1:184171005-184171206	MPP
chr6:134145717-134145918	MPP
chr5:149566242-149566443	MPP
chr8:111785371-111785572	MPP
chr11:117768800-117769001	MPP
chr18:42723928-42724129	MPP
chr9:61361488-61361689	MPP
chr15:79840349-79840550	MPP
chr14:117813692-117813893	MPP
chr12:24783855-24784056	MPP
chr3:69746659-69746860	MPP
chr5:41805129-41805330	MPP
chr2:104337984-104338185	MPP
chr12:84940417-84940618	MPP
chr5:125492458-125492659	MPP
chr5:140882485-140882686	MPP
chr3:84688185-84688386	MPP
chr16:10752487-10752688	MPP
chr16:33366277-33366478	MPP
chr12:24912016-24912217	MPP
chr12:102766147-102766348	MPP
chr1:139503802-139504003	MPP
chr7:45877043-45877244	MPP
chr10:7582329-7582530	MPP
chr1:155990567-155990768	MPP
chr6:37208350-37208551	MPP
chr17:64788413-64788614	MPP
chr6:81941607-81941808	MPP
chr14:54727585-54727786	MPP
chr15:78583575-78583776	MPP
chr4:133143959-133144160	MPP
chr3:155180397-155180598	MPP
chr18:16787970-16788171	MPP
chr2:25979148-25979349	MPP
chr4:125419985-125420186	MPP
chr5:117485127-117485328	MPP
chr4:132292044-132292245	MPP
chr4:106575098-106575299	MPP
chr5:142594672-142594873	MPP
chr10:121776091-121776292	MPP
chr4:125481354-125481555	MPP
chr16:33365849-33366050	MPP
chr6:118072418-118072619	MPP
chr12:111803715-111803916	MPP
chr19:47639404-47639605	MPP
chr6:72534558-72534759	MPP
chr7:67557544-67557745	MPP
chr3:148833242-148833443	MPP
chr15:8139798-8139999	MPP
chr14:70461208-70461409	MPP
chr8:88267165-88267366	MPP
chr5:130130295-130130496	MPP
chr8:68194715-68194916	MPP
chr2:31149581-31149782	MPP
chr10:79930482-79930683	MPP
chr7:113134023-113134224	MPP
chr9:40643964-40644165	MPP
chr3:100530985-100531186	MPP
chr18:57304979-57305180	MPP
chr4:59878650-59878851	MPP
chr11:103095665-103095866	MPP
chr15:79232070-79232271	MPP
chr3:27484847-27485048	MPP
chr12:111325056-111325257	MPP
chr4:106597109-106597310	MPP
chr4:109017560-109017761	MPP
chr8:66586369-66586570	MPP
chr3:107611471-107611672	MPP
chr4:150980139-150980340	MPP
chr3:101873143-101873344	MPP
chr5:123786379-123786580	MPP
chr6:92158840-92159041	MPP
chr17:26567859-26568060	MPP
chr15:9847360-9847561	MPP
chr11:31730315-31730516	MPP
chr9:74920488-74920689	MPP
chr13:30723960-30724161	MPP
chr9:110247814-110248015	MPP
chr11:78147244-78147445	MPP
chr3:27600168-27600369	MPP
chr5:149561337-149561538	MPP
chr17:80406994-80407195	MPP
chr3:69608834-69609035	MPP
chr17:70993614-70993815	MPP
chr6:95701591-95701792	MPP
chr1:37617144-37617345	MPP
chr11:8781460-8781661	MPP
chr10:65298323-65298524	MPP
chr2:73356992-73357193	MPP
chr10:62242405-62242606	MPP
chr13:69644886-69645087	MPP
chr3:100463745-100463946	MPP
chr5:117922246-117922447	MPP
chr5:121150769-121150970	MPP
chr15:78585492-78585693	MPP
chr7:79888620-79888821	MPP
chr14:51107333-51107534	MPP
chr11:109599079-109599280	MPP
chr2:167307694-167307895	MPP
chr10:24958323-24958524	MPP
chr15:79145644-79145845	MPP
chr16:4700736-4700937	MPP
chr17:82827936-82828137	MPP
chr7:34277748-34277949	MPP
chr14:118083890-118084091	MPP
chr9:95822541-95822742	MPP
chr13:107616610-107616811	MPP
chr12:32236540-32236741	MPP
chr10:78046486-78046687	MPP
chr3:148634426-148634627	MPP
chr9:32368898-32369099	MPP
chr16:91388551-91388752	MPP
chr7:45616421-45616622	MPP
chr12:105510179-105510380	MPP
chr9:115401377-115401578	MPP
chr1:38179022-38179223	MPP
chr9:82710218-82710419	MPP
chr12:104435437-104435638	MPP
chr5:136942759-136942960	MPP
chr9:57274336-57274537	MPP
chr9:32369566-32369767	MPP
chr9:22822878-22823079	MPP
chr13:33113191-33113392	MPP
chr11:94163089-94163290	MPP
chr8:25243268-25243469	CMP
chr2:30186966-30187167	CMP
chr6:112955859-112956060	CMP
chr8:111615363-111615564	CMP
chr19:16992289-16992490	CMP
chr7:134597027-134597228	CMP
chr11:16809296-16809497	CMP
chr2:49951762-49951963	CMP
chr17:43217694-43217895	CMP
chr6:83536770-83536971	CMP
chr2:170083436-170083637	CMP
chr3:81589215-81589416	CMP
chrX:133908381-133908582	CMP
chr18:55698438-55698639	CMP
chr3:75307954-75308155	CMP
chr5:131715135-131715336	CMP
chr2:60402708-60402909	CMP
chr3:36126192-36126393	CMP
chr11:109539401-109539602	CMP
chr17:72059400-72059601	CMP
chr1:184771323-184771524	CMP
chr5:101713088-101713289	CMP
chr13:51518967-51519168	CMP
chr7:30676845-30677046	CMP
chr4:57919545-57919746	CMP
chr13:83483922-83484123	CMP
chr11:10105166-10105367	CMP
chr17:31738314-31738515	CMP
chr15:69773970-69774171	CMP
chr18:53842340-53842541	CMP
chr1:37676996-37677197	CMP
chr10:121217087-121217288	CMP
chr4:108263787-108263988	CMP
chr10:78129984-78130185	CMP
chr17:51130183-51130384	CMP
chr5:151127444-151127645	CMP
chr5:43031360-43031561	CMP
chr11:72478326-72478527	CMP
chr5:99866294-99866495	CMP
chr16:42372013-42372214	CMP
chr1:180799387-180799588	CMP
chr8:70276541-70276742	CMP
chr9:57793256-57793457	CMP
chr4:10705617-10705818	CMP
chr1:171773205-171773406	CMP
chr3:51199214-51199415	CMP
chr5:23836559-23836760	CMP
chr10:105125796-105125997	CMP
chr14:104881677-104881878	CMP
chr4:54041078-54041279	CMP
chr6:61255946-61256147	CMP
chr11:119825936-119826137	CMP
chr4:6517737-6517938	CMP
chr2:30772866-30773067	CMP
chr5:99359381-99359582	CMP
chr16:19920908-19921109	CMP
chr15:64364623-64364824	CMP
chr3:126398376-126398577	CMP
chr6:97349918-97350119	CMP
chr17:63818706-63818907	CMP
chr12:111648165-111648366	CMP
chr18:75858028-75858229	CMP
chr19:42986390-42986591	CMP
chr6:29380057-29380258	CMP
chr13:99182218-99182419	CMP
chr9:99021860-99022061	CMP
chr2:26106293-26106494	CMP
chr2:126387730-126387931	CMP
chr14:55843489-55843690	CMP
chr3:107982046-107982247	CMP
chrX:163814889-163815090	CMP
chr3:121874635-121874836	CMP
chr7:101437939-101438140	CMP
chr13:46932138-46932339	CMP
chr12:112464137-112464338	CMP
chr8:93844238-93844439	CMP
chrX:113003718-113003919	CMP
chr9:107399714-107399915	CMP
chr5:111800138-111800339	CMP
chr4:155126595-155126796	CMP
chr6:91767705-91767906	CMP
chr16:55664025-55664226	CMP
chr12:103491368-103491569	CMP
chr10:117417779-117417980	CMP
chr19:28028921-28029122	CMP
chr19:59156797-59156998	CMP
chr10:37263660-37263861	CMP
chr15:84184108-84184309	CMP
chr2:157610279-157610480	CMP
chr3:97842755-97842956	CMP
chr10:86328721-86328922	CMP
chr2:153561693-153561894	CMP
chr2:50066283-50066484	CMP
chr13:113446349-113446550	CMP
chr11:116110709-116110910	CMP
chr17:87194028-87194229	CMP
chr16:11695858-11696059	CMP
chr1:89891585-89891786	CMP
chr5:89643493-89643694	CMP
chr2:14548748-14548949	CMP
chr4:124580772-124580973	CMP
chr15:12706937-12707138	CMP
chr12:83175910-83176111	CMP
chr18:78636673-78636874	CMP
chr4:123313128-123313329	CMP
chr11:4697768-4697969	CMP
chr5:101545657-101545858	CMP
chr6:65381418-65381619	CMP
chr11:102759058-102759259	CMP
chr6:30042562-30042763	CMP
chr6:6149378-6149579	CMP
chr16:33945666-33945867	CMP
chr9:92432183-92432384	CMP
chr10:88631077-88631278	CMP
chr10:10606509-10606710	CMP
chr1:183070346-183070547	CMP
chr2:172728207-172728408	CMP
chr2:148578179-148578380	CMP
chr1:156734596-156734797	CMP
chr16:18789100-18789301	CMP
chr13:6679788-6679989	CMP
chr5:119984247-119984448	CMP
chr7:84321629-84321830	CMP
chr9:29912424-29912625	CMP
chr17:12710427-12710628	CMP
chr1:14680548-14680749	CMP
chr5:125076277-125076478	CMP
chr14:44926702-44926903	CMP
chr7:138202500-138202701	CMP
chr1:176682212-176682413	CMP
chr3:152405953-152406154	CMP
chr9:88553186-88553387	CMP
chr6:71962198-71962399	CMP
chr5:99562188-99562389	CMP
chr13:5604336-5604537	CMP
chr17:22888313-22888514	CMP
chr15:69164967-69165168	CMP
chr8:91251173-91251374	CMP
chr12:102053501-102053702	CMP
chr4:148522212-148522413	CMP
chr14:22874612-22874813	CMP
chr14:3809916-3810117	CMP
chr11:100220845-100221046	CMP
chr15:12631518-12631719	CMP
chr18:83915141-83915342	CMP
chr2:33017269-33017470	CMP
chr7:79781413-79781614	CMP
chr6:90334324-90334525	CMP
chr17:75370535-75370736	CMP
chr14:86431269-86431470	CMP
chr4:84360074-84360275	CMP
chr5:124929538-124929739	CMP
chr13:36496075-36496276	CMP
chr19:20614279-20614480	CMP
chr16:7039653-7039854	CMP
chr2:166142987-166143188	CMP
chr18:4439901-4440102	CMP
chr7:143368318-143368519	CMP
chr10:78032121-78032322	CMP
chr9:59692220-59692421	CMP
chr16:29574147-29574348	CMP
chr9:20842224-20842425	CMP
chr3:66330944-66331145	CMP
chr7:28539145-28539346	CMP
chr8:68349341-68349542	CMP
chr5:120644309-120644510	CMP
chr13:23799898-23800099	CMP
chr6:143698112-143698313	CMP
chr2:51871685-51871886	CMP
chr10:8466017-8466218	CMP
chr9:21352511-21352712	CMP
chr6:40300865-40301066	CMP
chrX:71205897-71206098	CMP
chr10:85658004-85658205	CMP
chr5:38818227-38818428	CMP
chr3:142463259-142463460	CMP
chr13:108956168-108956369	CMP
chr17:38025214-38025415	CMP
chrX:73685742-73685943	CMP
chr10:59665918-59666119	CMP
chr13:20174450-20174651	CMP
chr10:121564547-121564748	CMP
chr6:98834027-98834228	CMP
chr3:105653530-105653731	CMP
chr12:73384924-73385125	CMP
chr7:117686623-117686824	CMP
chr1:144500518-144500719	CMP
chr7:128117514-128117715	CMP
chr5:123102506-123102707	CMP
chr19:44197130-44197331	CMP
chr10:70317603-70317804	CMP
chr14:62400565-62400766	CMP
chr1:45947936-45948137	CMP
chr16:93308856-93309057	CMP
chr17:32478912-32479113	CMP
chr14:85849580-85849781	CMP
chr6:34674487-34674688	CMP
chr14:121659039-121659240	CMP
chr9:63975319-63975520	CMP
chr12:117747534-117747735	CMP
chr18:3540340-3540541	CMP
chr8:90445797-90445998	CMP
chr6:108246471-108246672	CMP
chr14:62118556-62118757	CMP
chr3:29812961-29813162	CMP
chr7:101389273-101389474	CMP
chr10:111048105-111048306	CMP
chrX:95282139-95282340	CMP
chr19:43659699-43659900	CMP
chr15:54257283-54257484	CMP
chr8:95289184-95289385	CMP
chr2:34139901-34140102	CMP
chr16:30992733-30992934	CMP
chr7:109787975-109788176	CMP
chr18:32504956-32505157	CMP
chr13:16862489-16862690	CMP
chr11:80838724-80838925	CMP
chr9:72657031-72657232	CMP
chr15:97949797-97949998	CMP
chr9:98999841-99000042	CMP
chr4:45574339-45574540	CMP
chr2:62227621-62227822	CMP
chr4:46705816-46706017	CMP
chr9:116245178-116245379	CMP
chr10:12694893-12695094	CMP
chr6:32783201-32783402	CMP
chrX:56698017-56698218	CMP
chr10:31924159-31924360	CMP
chr4:99958212-99958413	CMP
chr8:88564648-88564849	CMP
chr2:117731339-117731540	CMP
chr2:117093131-117093332	CMP
chr10:39961969-39962170	CMP
chr17:86824554-86824755	CMP
chr9:101230094-101230295	CMP
chr2:143024330-143024531	CMP
chr14:70815772-70815973	CMP
chr2:145797970-145798171	CMP
chr3:53413575-53413776	CMP
chr2:4557136-4557337	CMP
chr10:81477642-81477843	CMP
chr17:48534396-48534597	CMP
chr6:6088181-6088382	CMP
chr3:104520437-104520638	CMP
chr10:120541703-120541904	CMP
chr9:40229002-40229203	CMP
chr5:147539873-147540074	CMP
chr14:76694045-76694246	CMP
chr6:20742478-20742679	CMP
chr4:118326591-118326792	CMP
chr10:77165475-77165676	CMP
chr4:115123599-115123800	CMP
chr3:9626256-9626457	CMP
chr8:95012749-95012950	CMP
chr2:132341391-132341592	CMP
chr2:92269303-92269504	CMP
chr18:83480276-83480477	CMP
chr7:105498859-105499060	CMP
chr2:80422066-80422267	CMP
chr18:5146441-5146642	CMP
chr10:12553525-12553726	CMP
chr13:75950431-75950632	CMP
chr1:128014079-128014280	CMP
chr11:5568151-5568352	CMP
chr14:22759722-22759923	CMP
chr12:105554461-105554662	CMP
chr9:119804530-119804731	CMP
chr6:112835495-112835696	CMP
chr9:69195020-69195221	CMP
chr19:57349243-57349444	CMP
chr14:48589994-48590195	CMP
chr17:80997342-80997543	CMP
chr10:42648273-42648474	CMP
chr18:78298235-78298436	CMP
chr7:135848966-135849167	CMP
chr17:87522738-87522939	CMP
chr6:53978120-53978321	CMP
chr14:46942177-46942378	CMP
chr1:132246299-132246500	CMP
chr17:44129154-44129355	CMP
chr2:60628029-60628230	CMP
chr2:166348745-166348946	CMP
chr8:82462857-82463058	CMP
chr2:93988537-93988738	CMP
chr10:21395469-21395670	CMP
chr17:7599735-7599936	CMP
chr2:70702531-70702732	CMP
chr11:63230884-63231085	CMP
chr2:169777332-169777533	CMP
chr11:75513392-75513593	CMP
chr7:3610555-3610756	CMP
chr12:57219031-57219232	CMP
chr9:32288194-32288395	CMP
chr10:22024635-22024836	CMP
chr6:96027983-96028184	CMP
chr11:78197984-78198185	CMP
chr16:23667713-23667914	CMP
chr3:137153466-137153667	CMP
chr9:47224313-47224514	CMP
chrX:169062685-169062886	CMP
chr19:27032729-27032930	CMP
chr19:41677559-41677760	CMP
chr1:179357223-179357424	CMP
chr9:96861063-96861264	CMP
chr7:71705629-71705830	CMP
chr6:112729143-112729344	CMP
chr10:13028198-13028399	CMP
chr3:121579521-121579722	CMP
chr14:45705775-45705976	CMP
chr12:81905919-81906120	CMP
chr9:62608542-62608743	CMP
chr1:144199622-144199823	CMP
chr1:135082447-135082648	CMP
chr12:75753094-75753295	CMP
chr3:11456923-11457124	CMP
chr15:12429753-12429954	CMP
chr3:101517309-101517510	CMP
chr12:85517464-85517665	CMP
chr9:32400791-32400992	CMP
chr17:8827746-8827947	CMP
chr16:28851468-28851669	CMP
chrX:99286033-99286234	CMP
chr5:142457545-142457746	CMP
chr18:84730796-84730997	CMP
chr9:108060737-108060938	CMP
chr5:118305307-118305508	CMP
chr3:85482716-85482917	CMP
chr1:54328004-54328205	CMP
chr10:77064367-77064568	CMP
chr17:29917088-29917289	CMP
chr1:87804074-87804275	CMP
chr16:13029515-13029716	CMP
chr16:7206540-7206741	CMP
chr7:121589129-121589330	CMP
chr2:19027330-19027531	CMP
chr12:71438328-71438529	CMP
chr9:5347550-5347751	CMP
chr14:22818560-22818761	CMP
chr10:75103581-75103782	CMP
chr10:86928947-86929148	CMP
chr4:122971732-122971933	CMP
chr4:89555210-89555411	CMP
chr5:67670271-67670472	CMP
chr10:60669251-60669452	CMP
chr19:44655787-44655988	CMP
chr17:45285690-45285891	CMP
chr2:31417107-31417308	CMP
chr2:33684234-33684435	CMP
chr10:63010350-63010551	CMP
chr11:105368954-105369155	CMP
chr6:69516340-69516541	CMP
chr3:117049586-117049787	CMP
chr13:102747391-102747592	CMP
chr13:34424971-34425172	CMP
chr13:60454101-60454302	CMP
chr9:52243146-52243347	CMP
chr5:35960280-35960481	CMP
chr19:6288108-6288309	CMP
chr3:84492210-84492411	CMP
chr14:33202948-33203149	CMP
chr15:52017929-52018130	CMP
chr17:31967407-31967608	CMP
chr17:45710548-45710749	CMP
chr1:56261824-56262025	CMP
chr12:54576896-54577097	CMP
chr1:153894239-153894440	CMP
chr11:95126726-95126927	CMP
chr1:170958324-170958525	CMP
chr6:135135889-135136090	CMP
chr12:74192618-74192819	CMP
chr1:60824489-60824690	CMP
chr3:79926017-79926218	CMP
chr6:49344138-49344339	CMP
chr15:85776165-85776366	CMP
chr13:57515869-57516070	CMP
chr7:29230620-29230821	CMP
chr10:61365927-61366128	CMP
chr9:113583415-113583616	CMP
chr2:35768506-35768707	CMP
chr16:72804303-72804504	CMP
chr1:53080710-53080911	CMP
chr3:126363838-126364039	CMP
chr5:75193254-75193455	CMP
chr3:98299871-98300072	CMP
chr7:67943843-67944044	CMP
chr17:83699225-83699426	CMP
chr11:62227011-62227212	CMP
chr13:45929804-45930005	CMP
chr1:37723360-37723561	CMP
chr14:32331099-32331300	CMP
chr11:49383267-49383468	CMP
chr5:75465762-75465963	CMP
chr2:160327427-160327628	CMP
chr14:30151944-30152145	CMP
chr2:125015143-125015344	CMP
chr11:59361350-59361551	CMP
chr4:154309243-154309444	CMP
chr13:96911239-96911440	CMP
chr12:84814021-84814222	CMP
chr15:10797800-10798001	CMP
chr1:178691511-178691712	CMP
chr1:178171741-178171942	CMP
chr14:13609321-13609522	CMP
chr5:147721495-147721696	CMP
chr8:71628360-71628561	CMP
chr6:15807462-15807663	CMP
chr8:34383478-34383679	CMP
chr6:12454919-12455120	CMP
chr6:72265737-72265938	CMP
chr11:67559132-67559333	CMP
chr3:82129324-82129525	CMP
chr18:37849544-37849745	CMP
chr19:10129100-10129301	CMP
chr6:49989727-49989928	CMP
chr4:54299028-54299229	CMP
chr9:78254426-78254627	CMP
chr17:56929576-56929777	CMP
chr14:61156222-61156423	CMP
chr7:4491446-4491647	CMP
chr19:53403882-53404083	CMP
chr10:117274117-117274318	CMP
chr2:132358224-132358425	CMP
chrX:6577112-6577313	CMP
chr19:56782554-56782755	CMP
chr10:61855409-61855610	CMP
chr17:45334890-45335091	CMP
chr1:37457649-37457850	CMP
chr1:137283874-137284075	CMP
chr3:109251801-109252002	CMP
chr13:23485343-23485544	CMP
chr16:22479364-22479565	CMP
chr2:180417815-180418016	CMP
chr19:55244841-55245042	CMP
chr18:78220832-78221033	CMP
chr7:82234255-82234456	CMP
chr19:47313797-47313998	CMP
chr1:137560469-137560670	CMP
chr1:174236103-174236304	CMP
chr16:44502942-44503143	CMP
chr17:87351046-87351247	CMP
chr7:89664289-89664490	CMP
chr9:90434948-90435149	CMP
chr4:117070773-117070974	CMP
chr17:4524580-4524781	CMP
chr15:72964183-72964384	CMP
chr14:98768952-98769153	CMP
chr1:127118170-127118371	CMP
chr1:79825198-79825399	CMP
chr4:57991526-57991727	CMP
chr14:115193678-115193879	CMP
chrX:99205518-99205719	CMP
chr4:109858006-109858207	CMP
chr16:48408049-48408250	CMP
chr7:92978815-92979016	CMP
chr14:32140634-32140835	CMP
chr1:133473152-133473353	CMP
chr8:54275531-54275732	CMP
chr13:43667045-43667246	CMP
chr4:100398822-100399023	CMP
chr12:71781376-71781577	CMP
chr2:156809732-156809933	CMP
chr9:66082059-66082260	CMP
chr1:171171268-171171469	CMP
chr19:36324628-36324829	CMP
chr4:53935319-53935520	CMP
chr6:135502558-135502759	CMP
chr13:94183441-94183642	CMP
chr6:87778711-87778912	CMP
chr9:105538428-105538629	CMP
chr12:86680810-86681011	CMP
chr7:64345365-64345566	CMP
chr2:125337306-125337507	CMP
chr14:33306069-33306270	CMP
chr19:44331993-44332194	CMP
chr11:117297202-117297403	CMP
chr12:83005628-83005829	CMP
chr8:8325852-8326053	CMP
chr18:33431408-33431609	CMP
chr9:61694261-61694462	CMP
chr10:50877035-50877236	CMP
chr16:24490837-24491038	CMP
chr14:23391636-23391837	CMP
chr2:31809534-31809735	CMP
chr9:71792059-71792260	CMP
chr2:93232286-93232487	CMP
chr1:36433862-36434063	CMP
chr8:79429458-79429659	CMP
chr9:67105966-67106167	CMP
chr3:101779434-101779635	CMP
chr1:36030416-36030617	CMP
chr13:31374115-31374316	CMP
chr15:56119381-56119582	CMP
chr13:56184377-56184578	CMP
chr3:38300523-38300724	CMP
chr1:137452795-137452996	CMP
chr2:26570124-26570325	CMP
chr18:82954716-82954917	CMP
chr18:38517967-38518168	CMP
chr11:23614627-23614828	CMP
chr14:54592415-54592616	CMP
chr1:63879690-63879891	CMP
chr6:86019825-86020026	CMP
chr2:3853222-3853423	CMP
chr5:130158609-130158810	CMP
chr17:83101130-83101331	CMP
chr9:23101676-23101877	CMP
chr13:106166518-106166719	CMP
chr9:23035394-23035595	CMP
chr15:69690598-69690799	CMP
chr5:106762207-106762408	CMP
chr15:55318796-55318997	CMP
chr14:55336543-55336744	CMP
chr13:24198633-24198834	CMP
chr10:42097170-42097371	CMP
chr2:132368554-132368755	CMP
chr13:77841644-77841845	CMP
chr14:7786168-7786369	CMP
chr7:145182506-145182707	CMP
chr13:68942814-68943015	CMP
chr17:51536937-51537138	CMP
chr9:121045741-121045942	CMP
chr19:11846364-11846565	CMP
chr1:188354823-188355024	CMP
chr14:77504519-77504720	CMP
chr18:59173360-59173561	CMP
chr9:61337315-61337516	CMP
chr11:19246605-19246806	CMP
chr2:144069746-144069947	CMP
chr11:57432342-57432543	CMP
chr3:52955797-52955998	CMP
chr10:76225326-76225527	CMP
chr2:104710785-104710986	CMP
chr8:4319396-4319597	CMP
chr1:191527187-191527388	CMP
chr5:138227476-138227677	CMP
chr2:133716158-133716359	CMP
chr15:73870395-73870596	CMP
chr6:37150077-37150278	CMP
chr3:107750861-107751062	CMP
chr15:63876242-63876443	CMP
chr2:118054096-118054297	CMP
chrX:36192908-36193109	CMP
chr16:38368406-38368607	CMP
chr18:4186816-4187017	CMP
chr13:107051464-107051665	CMP
chr13:53553243-53553444	CMP
chr7:46445959-46446160	CMP
chr2:93938672-93938873	CMP
chr12:104110316-104110517	CMP
chr16:32854124-32854325	CMP
chr11:49337560-49337761	CMP
chr18:78133989-78134190	CMP
chr10:59252033-59252234	CMP
chr8:115778519-115778720	CMP
chr1:31538296-31538497	CMP
chr6:93172188-93172389	CMP
chr1:79698604-79698805	CMP
chr5:129091002-129091203	CMP
chr7:47995777-47995978	CMP
chr17:85057949-85058150	CMP
chr1:51266024-51266225	CMP
chr6:49781966-49782167	CMP
chr11:75857839-75858040	CMP
chr18:62082232-62082433	CMP
chr16:30994409-30994610	CMP
chr7:118937861-118938062	CMP
chr10:119055300-119055501	CMP
chr5:27248743-27248944	CMP
chr8:117596859-117597060	CMP
chr9:63974671-63974872	CMP
chr6:7807335-7807536	CMP
chr8:108406912-108407113	CMP
chrX:36551085-36551286	CMP
chr4:59150992-59151193	CMP
chr6:17969897-17970098	CMP
chr4:151842650-151842851	CMP
chr11:80363301-80363502	CMP
chr3:108994568-108994769	CMP
chr19:53822229-53822430	CMP
chr3:109178840-109179041	CMP
chr4:140647809-140648010	CMP
chr1:89318012-89318213	CMP
chr14:32073261-32073462	CMP
chr1:164159720-164159921	CMP
chr14:16614066-16614267	CMP
chr5:36361799-36362000	CMP
chr19:27110547-27110748	CMP
chr1:95342384-95342585	CMP
chr5:151183685-151183886	CMP
chr16:92021083-92021284	CMP
chr11:50240248-50240449	CMP
chr19:54989896-54990097	CMP
chr14:105512168-105512369	CMP
chr10:70057179-70057380	CMP
chr2:9449048-9449249	CMP
chr7:89884483-89884684	CMP
chr16:87681875-87682076	CMP
chr1:137148061-137148262	CMP
chr3:121593245-121593446	CMP
chr5:38255755-38255956	CMP
chr10:11369891-11370092	CMP
chr9:58560300-58560501	CMP
chr4:7237956-7238157	CMP
chr4:63625632-63625833	CMP
chr12:33058328-33058529	CMP
chr9:95434646-95434847	CMP
chr4:98950611-98950812	CMP
chr2:14210826-14211027	CMP
chr2:52252148-52252349	CMP
chr14:86389478-86389679	CMP
