loc	cluster
chr1:55828341-55828541	MPP
chr13:68802942-68803142	MPP
chr18:61704093-61704293	MPP
chr7:103543386-103543586	MPP
chr20:1067169-1067369	MPP
chr1:21367598-21367798	MPP
chr1:8691302-8691502	MPP
chr1:44952209-44952409	MPP
chr15:86422602-86422802	MPP
chr22:33248404-33248604	MPP
chr9:20340554-20340754	MPP
chr5:90162785-90162985	MPP
chr2:59805572-59805772	MPP
chr7:32342967-32343167	MPP
chr7:97361281-97361481	MPP
chr6:29419332-29419532	MPP
chr16:50394097-50394297	MPP
chr4:8877141-8877341	MPP
chr8:15240833-15241033	MPP
chr17:59887206-59887406	MPP
chr9:73762538-73762738	MPP
chr2:130750659-130750859	MPP
chr3:168857718-168857918	MPP
chr11:1413186-1413386	MPP
chr20:22858972-22859172	MPP
chr10:75997277-75997477	MPP
chr1:104038921-104039121	MPP
chr18:6720394-6720594	MPP
chr4:128778359-128778559	MPP
chr8:139640784-139640984	MPP
chr10:63669506-63669706	MPP
chr2:183657335-183657535	MPP
chr2:66648520-66648720	MPP
chr18:29459475-29459675	MPP
chr7:105762709-105762909	MPP
chr3:175408038-175408238	MPP
chr5:40656941-40657141	MPP
chr3:81328973-81329173	MPP
chr5:117405223-117405423	MPP
chr5:120501217-120501417	MPP
chr13:25149145-25149345	MPP
chr1:183890025-183890225	MPP
chr9:89517743-89517943	MPP
chr5:131318951-131319151	MPP
chrX:40523538-40523738	MPP
chr6:164440369-164440569	MPP
chr13:27680275-27680475	MPP
chr13:111038408-111038608	MPP
chr10:116203100-116203300	MPP
chr7:16067778-16067978	MPP
chr11:30625520-30625720	MPP
chr1:7394824-7395024	MPP
chr13:70656164-70656364	MPP
chr3:24724773-24724973	MPP
chrX:123154468-123154668	MPP
chr11:78055181-78055381	MPP
chr16:1521897-1522097	MPP
chr2:80961363-80961563	MPP
chr4:90319527-90319727	MPP
chr6:22848332-22848532	MPP
chr1:210942331-210942531	MPP
chr1:164943258-164943458	MPP
chr13:103842187-103842387	MPP
chr6:105868227-105868427	MPP
chr17:56028178-56028378	MPP
chr6:32258695-32258895	MPP
chr3:154073953-154074153	MPP
chr7:86585404-86585604	MPP
chr9:23849780-23849980	MPP
chr5:27619343-27619543	MPP
chr15:35967227-35967427	MPP
chr1:2863992-2864192	MPP
chr5:31842362-31842562	MPP
chr20:9080036-9080236	MPP
chr1:108778078-108778278	MPP
chr1:186762736-186762936	MPP
chr6:12603685-12603885	MPP
chr1:240188630-240188830	MPP
chr5:99604472-99604672	MPP
chrX:124440415-124440615	MPP
chr11:78724751-78724951	MPP
chr4:124622509-124622709	MPP
chr14:47708213-47708413	MPP
chr4:48291813-48292013	MPP
chr10:78323890-78324090	MPP
chr16:12708071-12708271	MPP
chr14:91456602-91456802	MPP
chr16:86899601-86899801	MPP
chr4:54347212-54347412	MPP
chr4:53458511-53458711	MPP
chr3:107089506-107089706	MPP
chr15:62458189-62458389	MPP
chr3:172902849-172903049	MPP
chr10:20327352-20327552	MPP
chr11:97293421-97293621	MPP
chr1:70676549-70676749	MPP
chr9:108873437-108873637	MPP
chr8:57712028-57712228	MPP
chr8:10715167-10715367	MPP
chr18:70207344-70207544	MPP
chr1:248278346-248278546	MPP
chr7:35289816-35290016	MPP
chr20:19990450-19990650	MPP
chr3:114573244-114573444	MPP
chr3:26637950-26638150	MPP
chr9:107769988-107770188	MPP
chr16:60072790-60072990	MPP
chr12:25957388-25957588	MPP
chr16:11745091-11745291	MPP
chr7:96628958-96629158	MPP
chr9:32341363-32341563	MPP
chr18:45663033-45663233	MPP
chr13:110651675-110651875	MPP
chr17:42060932-42061132	MPP
chr4:172929799-172929999	MPP
chr13:61976931-61977131	MPP
chr10:97033414-97033614	MPP
chr10:101228901-101229101	MPP
chr13:80693265-80693465	MPP
chrX:5689643-5689843	MPP
chr10:23342041-23342241	MPP
chr10:124295304-124295504	MPP
chr17:8680294-8680494	MPP
chr8:86954415-86954615	MPP
chr2:140625355-140625555	MPP
chr9:14082749-14082949	MPP
chr6:23434348-23434548	MPP
chr20:21073485-21073685	MPP
chr10:35644214-35644414	MPP
chr3:25441811-25442011	MPP
chr12:69490450-69490650	MPP
chr2:240818875-240819075	MPP
chr8:139672323-139672523	MPP
chr3:184455945-184456145	MPP
chr21:33701710-33701910	MPP
chr12:80327086-80327286	MPP
chr1:95718765-95718965	MPP
chr5:85580181-85580381	MPP
chr14:90031971-90032171	MPP
chr8:61634758-61634958	MPP
chr5:2522571-2522771	MPP
chr1:222242329-222242529	MPP
chr15:51378131-51378331	MPP
chr2:233239191-233239391	MPP
chr3:165082113-165082313	MPP
chr6:160005373-160005573	MPP
chr2:156080304-156080504	MPP
chr4:92678107-92678307	MPP
chr12:1759026-1759226	MPP
chr20:46197008-46197208	MPP
chr2:242714402-242714602	MPP
chr1:213961810-213962010	MPP
chr1:57888486-57888686	MPP
chr12:6213336-6213536	MPP
chr14:102341006-102341206	MPP
chr8:14718376-14718576	MPP
chr5:124609914-124610114	MPP
chr17:46554756-46554956	MPP
chr3:157792468-157792668	MPP
chr18:962654-962854	MPP
chr6:55845567-55845767	MPP
chr12:6342825-6343025	MPP
chr15:80843636-80843836	MPP
chr1:184516809-184517009	MPP
chr3:143969456-143969656	MPP
chr6:153359626-153359826	MPP
chr12:29839354-29839554	MPP
chr18:1483496-1483696	MPP
chr6:163855060-163855260	MPP
chr13:91100011-91100211	MPP
chr19:17163333-17163533	MPP
chr4:134546083-134546283	MPP
chr7:137856092-137856292	MPP
chr9:137787990-137788190	MPP
chr6:113734145-113734345	MPP
chr15:36767403-36767603	MPP
chr6:13653673-13653873	MPP
chr12:13279556-13279756	MPP
chr1:205155390-205155590	MPP
chr7:49005566-49005766	MPP
chrX:122664645-122664845	MPP
chr6:74535764-74535964	MPP
chr5:76265324-76265524	MPP
chr1:38884232-38884432	MPP
chr1:154121361-154121561	MPP
chr2:242697356-242697556	MPP
chr4:96515426-96515626	MPP
chr11:44529673-44529873	MPP
chr5:120527753-120527953	MPP
chr3:523382-523582	MPP
chr5:109198053-109198253	MPP
chr3:73839287-73839487	MPP
chr11:68966870-68967070	MPP
chr7:52033774-52033974	MPP
chrX:49941861-49942061	MPP
chr3:43509763-43509963	MPP
chrX:69359871-69360071	MPP
chrX:146692984-146693184	MPP
chr16:22793708-22793908	MPP
chr3:138400112-138400312	MPP
chr7:37386961-37387161	MPP
chr2:199102753-199102953	MPP
chr16:70365510-70365710	MPP
chr8:118552001-118552201	MPP
chr1:95818362-95818562	MPP
chr6:27638404-27638604	MPP
chr8:68818131-68818331	MPP
chr2:242645381-242645581	MPP
chr2:238318735-238318935	MPP
chr19:3933034-3933234	MPP
chr10:97273962-97274162	MPP
chr17:27685518-27685718	MPP
chr18:62893883-62894083	MPP
chr9:111763611-111763811	MPP
chr12:80670185-80670385	MPP
chr3:54965477-54965677	MPP
chr19:1331473-1331673	MPP
chr7:37359880-37360080	MPP
chr1:104681538-104681738	MPP
chr4:112994505-112994705	MPP
chr1:67931101-67931301	MPP
chr11:71454201-71454401	MPP
chr2:45896251-45896451	MPP
chr1:249204976-249205176	MPP
chr11:101932171-101932371	MPP
chr3:121058265-121058465	MPP
chr4:168078960-168079160	MPP
chr14:104690489-104690689	MPP
chr13:46074523-46074723	MPP
chr3:151154726-151154926	MPP
chr11:3136720-3136920	MPP
chr3:903517-903717	MPP
chr3:143080983-143081183	MPP
chr3:175195648-175195848	MPP
chr4:63511496-63511696	MPP
chr18:35465857-35466057	MPP
chr7:14113780-14113980	MPP
chr1:239956675-239956875	MPP
chr20:10160272-10160472	MPP
chr11:102058620-102058820	MPP
chr14:104756001-104756201	MPP
chr15:48839504-48839704	MPP
chr2:1788529-1788729	MPP
chr10:130339564-130339764	MPP
chr4:2716421-2716621	MPP
chr4:156428062-156428262	MPP
chr5:38268545-38268745	MPP
chr5:166905408-166905608	MPP
chr16:87028337-87028537	MPP
chr2:91750511-91750711	MPP
chr20:9985620-9985820	MPP
chr1:240156221-240156421	MPP
chr8:68922114-68922314	MPP
chr5:87070780-87070980	MPP
chr15:58647874-58648074	MPP
chr8:20763994-20764194	MPP
chr3:121707660-121707860	MPP
chr3:150714001-150714201	MPP
chr2:123327434-123327634	MPP
chr3:126654653-126654853	MPP
chr14:92042159-92042359	MPP
chr11:101382000-101382200	MPP
chr22:32995759-32995959	MPP
chr4:12848185-12848385	MPP
chr4:14839559-14839759	MPP
chr5:124377582-124377782	MPP
chr18:35893274-35893474	MPP
chr2:104938255-104938455	MPP
chr3:54960905-54961105	MPP
chr4:84572018-84572218	MPP
chr9:19564226-19564426	MPP
chr4:155730707-155730907	MPP
chr7:9404558-9404758	MPP
chr6:106281900-106282100	MPP
chr7:12819231-12819431	MPP
chr7:147394054-147394254	MPP
chr9:112215805-112216005	MPP
chr3:5848007-5848207	MPP
chr8:109574606-109574806	MPP
chrX:40737977-40738177	MPP
chrX:68275884-68276084	MPP
chr7:127148482-127148682	MPP
chr22:27695165-27695365	MPP
chr6:139740713-139740913	MPP
chr9:136399040-136399240	MPP
chr2:101246928-101247128	MPP
chrX:98062508-98062708	MPP
chr6:97237837-97238037	MPP
chr6:127497459-127497659	MPP
chr21:21793326-21793526	MPP
chrX:146154390-146154590	MPP
chr9:104168976-104169176	MPP
chr5:28904511-28904711	MPP
chr7:20941110-20941310	MPP
chr9:133363047-133363247	MPP
chr16:75436136-75436336	MPP
chr4:74761090-74761290	MPP
chr19:16091192-16091392	MPP
chr17:4003410-4003610	MPP
chr11:133616903-133617103	MPP
chr11:26734167-26734367	MPP
chr17:49210498-49210698	MPP
chr1:76965938-76966138	MPP
chr2:63777429-63777629	MPP
chr18:20786256-20786456	MPP
chr3:186160077-186160277	MPP
chr15:38065016-38065216	MPP
chr4:98691565-98691765	MPP
chr6:84741130-84741330	MPP
chr12:107742830-107743030	MPP
chr17:49261476-49261676	MPP
chr14:68130525-68130725	MPP
chr14:70563736-70563936	MPP
chr3:123821689-123821889	MPP
chr2:133300874-133301074	MPP
chr1:36413352-36413552	MPP
chr8:60336612-60336812	MPP
chr7:37180605-37180805	MPP
chr19:6556633-6556833	MPP
chr3:173720545-173720745	MPP
chr2:195903093-195903293	MPP
chr13:53673574-53673774	MPP
chr8:32021370-32021570	MPP
chr6:150373284-150373484	MPP
chr1:52202535-52202735	MPP
chr6:85139190-85139390	MPP
chr2:50128941-50129141	MPP
chr11:87104725-87104925	MPP
chr18:61376069-61376269	MPP
chr5:6819802-6820002	MPP
chr4:109105753-109105953	MPP
chr8:55360007-55360207	MPP
chr2:17414188-17414388	MPP
chr4:157125378-157125578	MPP
chr2:28258735-28258935	MPP
chrX:67930208-67930408	MPP
chr3:36229902-36230102	MPP
chr15:90148025-90148225	MPP
chr12:96684916-96685116	MPP
chr1:97372524-97372724	MPP
chr6:152474005-152474205	MPP
chr18:45664008-45664208	MPP
chr16:31833207-31833407	MPP
chr20:20358488-20358688	MPP
chr10:67307901-67308101	MPP
chrX:42742561-42742761	MPP
chr13:103735363-103735563	MPP
chr3:190283153-190283353	MPP
chr8:14345376-14345576	MPP
chr3:85411230-85411430	MPP
chr7:104303458-104303658	MPP
chr1:170463090-170463290	MPP
chr1:53709303-53709503	MPP
chr10:63909431-63909631	MPP
chr2:72441983-72442183	MPP
chrX:114236440-114236640	MPP
chr13:28547566-28547766	MPP
chr7:123724140-123724340	MPP
chr5:87961215-87961415	MPP
chr6:35509966-35510166	MPP
chr2:90254877-90255077	MPP
chr4:58290558-58290758	MPP
chr11:83790630-83790830	MPP
chr8:25152255-25152455	MPP
chr1:28650426-28650626	MPP
chr7:88763586-88763786	MPP
chr8:111470183-111470383	MPP
chr1:102213727-102213927	MPP
chr2:5826354-5826554	MPP
chr4:37575312-37575512	MPP
chr10:119288388-119288588	MPP
chr2:141677676-141677876	MPP
chr15:66504152-66504352	MPP
chr11:15000665-15000865	MPP
chr14:82274835-82275035	MPP
chr5:121084439-121084639	MPP
chrX:131531793-131531993	MPP
chr9:104501635-104501835	MPP
chr6:15268396-15268596	MPP
chr2:17361400-17361600	MPP
chr2:191712391-191712591	MPP
chr4:117553344-117553544	MPP
chr12:1805184-1805384	MPP
chr3:159515595-159515795	MPP
chr13:57491426-57491626	MPP
chr5:28005535-28005735	MPP
chr6:140624888-140625088	MPP
chr11:112082384-112082584	MPP
chr5:54753748-54753948	MPP
chr4:67889790-67889990	MPP
chr20:19519980-19520180	MPP
chr2:45685699-45685899	MPP
chr17:43919044-43919244	MPP
chr3:72447956-72448156	MPP
chr17:55502714-55502914	MPP
chr18:11388603-11388803	MPP
chr1:193712896-193713096	MPP
chr13:40178678-40178878	MPP
chr7:148490835-148491035	MPP
chrX:16130702-16130902	MPP
chr1:72653556-72653756	MPP
chr1:30584455-30584655	MPP
chr9:104232389-104232589	MPP
chrX:146646891-146647091	MPP
chr5:135984243-135984443	MPP
chr5:135719750-135719950	MPP
chr3:50880862-50881062	MPP
chr17:27473494-27473694	MPP
chr1:17200751-17200951	MPP
chr8:43128618-43128818	MPP
chr11:105482696-105482896	MPP
chr18:59174134-59174334	MPP
chr2:183814400-183814600	MPP
chr14:33873471-33873671	MPP
chr6:25295910-25296110	MPP
chr2:82283060-82283260	MPP
chr8:70353351-70353551	MPP
chr14:54468283-54468483	MPP
chr8:96615001-96615201	MPP
chr3:157792973-157793173	MPP
chr15:86625993-86626193	MPP
chr19:17227761-17227961	MPP
chr12:85005560-85005760	MPP
chr3:177429067-177429267	MPP
chr3:183226684-183226884	MPP
chr4:104400038-104400238	MPP
chr8:116430410-116430610	MPP
chr7:37363488-37363688	MPP
chr2:233232938-233233138	MPP
chr10:31567702-31567902	MPP
chr5:10586770-10586970	MPP
chr2:50313665-50313865	MPP
chr8:57086306-57086506	MPP
chr12:72154005-72154205	MPP
chr13:58688536-58688736	MPP
chr17:21754962-21755162	MPP
chrX:97281902-97282102	MPP
chr5:166671678-166671878	MPP
chr5:23740280-23740480	MPP
chr12:87534108-87534308	MPP
chr8:116473014-116473214	MPP
chr1:72508628-72508828	MPP
chr4:101363171-101363371	MPP
chr15:43575802-43576002	MPP
chr12:96660274-96660474	MPP
chr6:137873337-137873537	MPP
chr8:108420013-108420213	MPP
chr10:37679982-37680182	MPP
chr3:38794889-38795089	MPP
chr15:58768509-58768709	MPP
chr6:112928270-112928470	MPP
chr5:68770321-68770521	MPP
chr5:117320225-117320425	MPP
chr5:170748955-170749155	MPP
chr2:151533434-151533634	MPP
chr8:132599565-132599765	MPP
chr13:58299298-58299498	MPP
chr1:44950664-44950864	MPP
chrX:3505744-3505944	MPP
chr2:163147363-163147563	MPP
chr9:88856264-88856464	MPP
chr5:156961721-156961921	MPP
chr4:53423691-53423891	MPP
chr18:5893355-5893555	MPP
chr20:1376917-1377117	MPP
chr20:23716020-23716220	MPP
chr7:45363037-45363237	MPP
chr15:31846548-31846748	MPP
chr13:100527006-100527206	MPP
chr13:53727266-53727466	MPP
chr5:153161071-153161271	MPP
chrX:36041752-36041952	MPP
chr19:19825300-19825500	MPP
chr5:127870888-127871088	MPP
chr12:56399234-56399434	MPP
chr20:41330760-41330960	MPP
chr5:30874418-30874618	MPP
chr9:2631051-2631251	MPP
chr1:61045247-61045447	MPP
chr8:116963066-116963266	MPP
chr5:30040070-30040270	MPP
chr1:171129486-171129686	MPP
chr8:122101665-122101865	MPP
chr20:22547956-22548156	MPP
chr1:114287139-114287339	MPP
chr11:38610041-38610241	MPP
chr9:97768627-97768827	MPP
chr17:28202515-28202715	MPP
chr6:32858739-32858939	MPP
chr6:75989204-75989404	MPP
chr2:1789099-1789299	MPP
chr4:91417153-91417353	MPP
chr5:178956873-178957073	MPP
chr2:105131373-105131573	MPP
chr13:48791748-48791948	MPP
chr18:54056584-54056784	MPP
chr19:43954699-43954899	MPP
chr9:100240697-100240897	MPP
chr10:24976397-24976597	MPP
chr19:34115585-34115785	MPP
chr13:62021548-62021748	MPP
chrX:24823579-24823779	MPP
chr5:127351939-127352139	MPP
chr4:160226326-160226526	MPP
chr7:20467860-20468060	MPP
chr8:80387100-80387300	MPP
chr13:112040599-112040799	MPP
chr1:115233678-115233878	MPP
chr1:221507560-221507760	MPP
chr17:55692152-55692352	MPP
chr3:3434293-3434493	MPP
chr5:90173095-90173295	MPP
chrX:146935394-146935594	MPP
chr10:121592501-121592701	MPP
chr2:156407665-156407865	MPP
chr8:14332984-14333184	MPP
chr8:57967576-57967776	MPP
chr13:61422569-61422769	MPP
chr10:47337797-47337997	MPP
chr19:15994193-15994393	MPP
chr1:164723548-164723748	MPP
chr6:98175608-98175808	MPP
chrX:146176599-146176799	MPP
chr5:121452044-121452244	MPP
chr7:41770372-41770572	MPP
chr14:38826865-38827065	MPP
chr12:81399402-81399602	MPP
chr6:154731785-154731985	MPP
chr8:140116336-140116536	MPP
chrX:68024462-68024662	MPP
chr17:73066032-73066232	MPP
chrX:145364560-145364760	MPP
chr6:56753619-56753819	MPP
chr14:82233041-82233241	MPP
chr8:72724621-72724821	MPP
chr9:104481809-104482009	MPP
chr15:34909521-34909721	MPP
chr12:88893261-88893461	MPP
chr3:89317306-89317506	MPP
chr11:113493841-113494041	MPP
chr13:64733080-64733280	MPP
chr7:31410343-31410543	MPP
chr8:49617574-49617774	MPP
chr7:22296481-22296681	MPP
chr4:47071099-47071299	MPP
chr4:30757070-30757270	MPP
chr14:70921520-70921720	MPP
chr4:166548738-166548938	MPP
chr12:6198077-6198277	MPP
chr3:123835858-123836058	MPP
chr3:160359500-160359700	MPP
chr5:29525255-29525455	MPP
chr3:196501896-196502096	MPP
chr12:13373070-13373270	MPP
chr21:23908891-23909091	MPP
chr11:38074737-38074937	MPP
chr1:61153977-61154177	MPP
chr12:96671001-96671201	MPP
chr7:140586885-140587085	MPP
chr14:27065733-27065933	MPP
chr6:163851152-163851352	MPP
chr16:79776187-79776387	MPP
chr5:28999636-28999836	MPP
chr2:40322314-40322514	MPP
chr9:31781929-31782129	MPP
chr3:189222056-189222256	MPP
chr10:55833643-55833843	MPP
chr16:12861930-12862130	MPP
chr18:10466335-10466535	MPP
chr11:20118958-20119158	MPP
chr3:174380284-174380484	MPP
chr1:211455166-211455366	MPP
chr3:119359151-119359351	MPP
chr5:31197395-31197595	MPP
chr18:40191169-40191369	MPP
chr17:18432506-18432706	MPP
chr15:61868570-61868770	MPP
chr1:231564223-231564423	MPP
chr16:61076775-61076975	MPP
chr10:66628253-66628453	MPP
chrX:92980107-92980307	MPP
chr5:24632645-24632845	MPP
chr1:187298878-187299078	MPP
chr12:119572390-119572590	MPP
chr3:118630073-118630273	MPP
chr2:177603548-177603748	MPP
chr8:93080593-93080793	MPP
chr4:12564512-12564712	MPP
chr2:82394715-82394915	MPP
chrX:116242183-116242383	MPP
chr11:134756691-134756891	MPP
chr13:68080462-68080662	MPP
chr3:86390225-86390425	MPP
chr4:60837734-60837934	MPP
chr2:123854590-123854790	MPP
chr4:168605252-168605452	MPP
chr6:12096467-12096667	MPP
chr1:232044704-232044904	MPP
chr1:192250459-192250659	MPP
chr11:109292249-109292449	MPP
chr10:116899954-116900154	MPP
chr13:86039521-86039721	MPP
chr4:92679763-92679963	MPP
chr1:102262101-102262301	MPP
chr18:10995593-10995793	MPP
chr11:33819901-33820101	MPP
chr12:5135816-5136016	MPP
chr19:35786084-35786284	MPP
chr5:30343977-30344177	MPP
chr3:28768503-28768703	MPP
chr4:24651699-24651899	MPP
chr14:85799703-85799903	MPP
chr4:12578062-12578262	MPP
chr5:23543508-23543708	MPP
chr20:23707797-23707997	MPP
chr3:176092403-176092603	MPP
chr16:8498980-8499180	MPP
chr4:181711849-181712049	MPP
chr7:48870756-48870956	MPP
chr5:73839327-73839527	MPP
chr1:171092096-171092296	MPP
chr2:151885438-151885638	MPP
chr8:137499833-137500033	MPP
chrX:136540388-136540588	MPP
chr18:959909-960109	MPP
chr4:12556782-12556982	MPP
chr15:84362958-84363158	MPP
chrX:29415699-29415899	MPP
chr18:63026827-63027027	MPP
chr5:73948853-73949053	MPP
chr14:54419107-54419307	MPP
chr7:55337459-55337659	MPP
chr12:74106776-74106976	MPP
chr17:50260618-50260818	MPP
chr15:60663619-60663819	MPP
chr5:19950955-19951155	MPP
chr20:23715046-23715246	MPP
chrX:36177218-36177418	MPP
chr16:64183740-64183940	MPP
chr4:155699920-155700120	MPP
chr2:52117229-52117429	MPP
chr14:54296492-54296692	MPP
chr19:46348874-46349074	MPP
chrX:125000138-125000338	MPP
chr7:36890478-36890678	MPP
chr3:54916562-54916762	MPP
chr18:40200690-40200890	MPP
chr14:25327923-25328123	MPP
chrX:31865938-31866138	MPP
chr7:48211518-48211718	MPP
chr3:64291764-64291964	MPP
chr2:72544829-72545029	MPP
chr5:51204149-51204349	MPP
chr1:105106755-105106955	MPP
chr6:147318360-147318560	MPP
chrX:5636502-5636702	MPP
chr12:74691614-74691814	MPP
chr8:68770709-68770909	MPP
chr3:160835506-160835706	MPP
chr20:23790913-23791113	MPP
chr4:84994335-84994535	MPP
chr7:154560857-154561057	MPP
chr2:7828097-7828297	MPP
chr3:78283102-78283302	LMPP
chr1:118616899-118617099	LMPP
chr6:150131034-150131234	LMPP
chr14:97652362-97652562	LMPP
chr3:11242977-11243177	LMPP
chr9:129211540-129211740	LMPP
chr17:25701300-25701500	LMPP
chr2:90049811-90050011	LMPP
chr11:70526893-70527093	LMPP
chr15:69411267-69411467	LMPP
chr9:137614941-137615141	LMPP
chr11:92451613-92451813	LMPP
chr2:105374848-105375048	LMPP
chr7:79743059-79743259	LMPP
chr7:55506167-55506367	LMPP
chr3:186432483-186432683	LMPP
chr4:56397056-56397256	LMPP
chr5:61503773-61503973	LMPP
chr12:91417228-91417428	LMPP
chr10:77503906-77504106	LMPP
chr12:124339539-124339739	LMPP
chr14:20885561-20885761	LMPP
chr13:71891127-71891327	LMPP
chr18:46392792-46392992	LMPP
chr10:43752068-43752268	LMPP
chr10:115818908-115819108	LMPP
chr4:8405698-8405898	LMPP
chr7:536176-536376	LMPP
chr2:12228164-12228364	LMPP
chr14:99011671-99011871	LMPP
chr7:80580536-80580736	LMPP
chr17:63177978-63178178	LMPP
chr11:45296556-45296756	LMPP
chr19:28905754-28905954	LMPP
chr14:106394287-106394487	LMPP
chr4:119142747-119142947	LMPP
chr3:97693917-97694117	LMPP
chr5:4875483-4875683	LMPP
chr9:80516144-80516344	LMPP
chr2:45478009-45478209	LMPP
chr15:74500146-74500346	LMPP
chr14:34823984-34824184	LMPP
chr17:66940797-66940997	LMPP
chr14:106398887-106399087	LMPP
chr1:13813927-13814127	LMPP
chr4:23350496-23350696	LMPP
chr2:214582199-214582399	LMPP
chr2:43293198-43293398	LMPP
chr2:205168688-205168888	LMPP
chr17:3116454-3116654	LMPP
chr3:11237126-11237326	LMPP
chr4:95147419-95147619	LMPP
chr17:43929016-43929216	LMPP
chr12:129211457-129211657	LMPP
chr10:78491880-78492080	LMPP
chr2:160833335-160833535	LMPP
chr10:84068538-84068738	LMPP
chr10:36859049-36859249	LMPP
chr1:56036331-56036531	LMPP
chr1:80706358-80706558	LMPP
chr4:89751898-89752098	LMPP
chr22:18247368-18247568	LMPP
chr12:111203029-111203229	LMPP
chr2:223468655-223468855	LMPP
chr22:48473336-48473536	LMPP
chr1:67718510-67718710	LMPP
chr14:75359418-75359618	LMPP
chr9:38353355-38353555	LMPP
chr1:42013920-42014120	LMPP
chr5:60894081-60894281	LMPP
chr11:114504156-114504356	LMPP
chr4:181328721-181328921	LMPP
chr18:37834636-37834836	LMPP
